EventID,HitID,ClusterID,DeltaZ,DeltaPhi,DeltaTime,ADC,ZPosition,Phi,Time
216,52,1,0.0,0.0,0.0,6000,57.75,5.45,1.52
218,57,1,0.0,0.0,0.0,15600,-55.92,5.97,2.33
218,57,1,0.0,0.0,0.0,14300,-55.92,5.97,2.89
219,55,1,0.0,0.0,0.0,8800,6.08,5.76,3.14
219,55,1,0.0,0.0,0.0,9200,6.08,5.76,3.08
222,46,1,3.23,0.00,0.50,800,45.00,4.82,1.11
222,46,1,0.0,0.0,0.0,10000,48.23,4.82,2.03
222,46,1,0.0,0.0,0.0,10100,48.23,4.82,1.55
223,44,1,0.0,0.0,0.0,12700,20.99,4.61,2.81
223,44,1,0.0,0.0,0.0,12700,20.99,4.61,2.60
224,49,1,0.0,0.0,0.0,7500,57.60,5.13,3.51
224,49,1,0.0,0.0,0.0,8000,57.60,5.13,2.93
225,19,1,0.0,0.0,0.0,8400,40.18,1.99,2.00
225,19,1,0.0,0.0,0.0,8800,40.18,1.99,1.60
226,4,1,20.96,0.00,0.14,2700,-15.00,0.42,1.57
226,4,1,0.0,0.0,0.0,17800,5.96,0.42,2.23
226,4,1,0.0,0.0,0.0,18500,5.96,0.42,2.17
227,31,1,9.10,0.00,0.85,3800,-105.00,3.25,1.33
227,31,1,0.0,0.0,0.0,14500,-95.90,3.25,1.44
227,31,1,0.0,0.0,0.0,12500,-95.90,3.25,2.40
229,10,1,255.33,0.00,1.41,400,-135.00,1.05,1.74
229,10,1,0.0,0.0,0.0,23100,120.33,1.05,2.84
229,10,1,0.0,0.0,0.0,27900,120.33,1.05,1.63
230,13,1,0.0,0.0,0.0,23400,92.87,1.36,2.68
230,13,1,0.0,0.0,0.0,26200,92.87,1.36,1.76
231,38,1,0.0,0.0,0.0,13600,-118.18,3.98,2.09
231,38,1,0.0,0.0,0.0,12000,-118.18,3.98,3.27
232,22,1,0.0,0.0,0.0,25200,31.53,2.30,2.32
232,22,1,0.0,0.0,0.0,25100,31.53,2.30,2.01
233,5,1,0.0,0.0,0.0,8700,-85.03,0.52,2.84
233,5,1,0.0,0.0,0.0,7600,-85.03,0.52,3.69
234,9,1,1.10,0.00,1.42,2700,135.00,0.94,1.45
234,9,1,0.0,0.0,0.0,14700,133.90,0.94,2.74
234,9,1,0.0,0.0,0.0,17200,133.90,0.94,1.40
235,21,1,0.0,0.0,0.0,24900,137.26,2.20,2.74
235,21,1,0.0,0.0,0.0,29000,137.26,2.20,1.36
236,30,1,0.0,0.0,0.0,19100,-53.84,3.14,2.38
236,30,1,0.0,0.0,0.0,17900,-53.84,3.14,2.92
237,55,1,0.0,0.0,0.0,11300,-117.24,5.76,2.62
237,55,1,0.0,0.0,0.0,10100,-117.24,5.76,3.79
238,21,1,0.0,0.0,0.0,19200,124.23,2.20,3.05
238,21,1,0.0,0.0,0.0,22300,124.23,2.20,1.81
239,23,1,0.0,0.0,0.0,11100,-84.75,2.41,1.48
239,23,1,0.0,0.0,0.0,10100,-84.75,2.41,2.33
241,33,1,0.0,0.0,0.0,12800,-42.22,3.46,2.61
241,33,1,0.0,0.0,0.0,12100,-42.22,3.46,3.03
242,13,1,0.0,0.0,0.0,26100,-108.94,1.36,1.62
242,13,1,0.0,0.0,0.0,22200,-108.94,1.36,2.71
243,49,1,0.0,0.0,0.0,10200,-115.88,5.13,1.72
243,49,1,0.0,0.0,0.0,9000,-115.88,5.13,2.87
244,3,1,2.20,0.00,0.23,3700,-45.00,0.31,1.33
244,3,1,0.0,0.0,0.0,14200,-47.20,0.31,1.55
244,3,1,0.0,0.0,0.0,13800,-47.20,0.31,2.02
245,20,1,0.0,0.0,0.0,12700,-129.22,2.09,2.14
245,20,1,0.0,0.0,0.0,10900,-129.22,2.09,3.43
246,14,1,0.0,0.0,0.0,18300,50.06,1.47,2.66
246,14,1,0.0,0.0,0.0,19600,50.06,1.47,2.16
247,12,1,0.0,0.0,0.0,8100,-108.14,1.26,2.85
247,12,1,0.0,0.0,0.0,7200,-108.14,1.26,3.93
248,33,1,0.0,0.0,0.0,18800,117.41,3.46,2.98
248,33,1,0.0,0.0,0.0,21500,117.41,3.46,1.81
249,55,1,2.91,0.00,0.01,2000,15.00,5.76,1.28
249,55,1,0.0,0.0,0.0,13800,12.09,5.76,2.15
249,55,1,0.0,0.0,0.0,14100,12.09,5.76,2.03
250,48,1,0.0,0.0,0.0,9500,84.88,5.03,3.75
250,48,1,0.0,0.0,0.0,10600,84.88,5.03,2.90
251,38,1,0.0,0.0,0.0,8100,53.56,3.98,3.95
251,38,1,0.0,0.0,0.0,9000,53.56,3.98,3.41
252,55,1,0.0,0.0,0.0,23500,19.84,5.76,2.42
252,55,1,0.0,0.0,0.0,25000,19.84,5.76,2.22
253,17,1,194.28,0.00,0.89,4300,75.00,1.78,1.61
253,17,1,0.0,0.0,0.0,15200,-119.28,1.78,1.41
253,17,1,0.0,0.0,0.0,13200,-119.28,1.78,2.60
254,15,1,0.0,0.0,0.0,6300,73.86,1.57,4.11
254,15,1,0.0,0.0,0.0,7000,73.86,1.57,3.37
256,27,1,0.0,0.0,0.0,12100,24.96,2.83,2.81
256,27,1,0.0,0.0,0.0,12800,24.96,2.83,2.56
257,40,1,67.87,0.00,0.53,1300,-135.00,4.19,1.49
257,40,1,0.0,0.0,0.0,20700,-67.13,4.19,1.71
257,40,1,0.0,0.0,0.0,19900,-67.13,4.19,2.38
258,27,1,167.93,0.00,0.76,4100,75.00,2.83,1.33
258,27,1,0.0,0.0,0.0,13600,-92.93,2.83,1.40
258,27,1,0.0,0.0,0.0,12400,-92.93,2.83,2.33
259,21,1,0.0,0.0,0.0,22000,116.96,2.20,2.92
259,21,1,0.0,0.0,0.0,25000,116.96,2.20,1.75
260,53,1,0.0,0.0,0.0,11900,-72.06,5.55,2.69
260,53,1,0.0,0.0,0.0,10800,-72.06,5.55,3.41
261,41,1,124.49,0.00,0.52,3700,-105.00,4.29,1.56
261,41,1,0.0,0.0,0.0,13500,19.49,4.29,2.03
261,41,1,0.0,0.0,0.0,13800,19.49,4.29,1.83
262,29,1,0.22,0.00,1.47,5300,135.00,3.04,1.36
262,29,1,0.0,0.0,0.0,10200,134.78,3.04,2.61
262,29,1,0.0,0.0,0.0,12300,134.78,3.04,1.26
263,40,1,74.44,0.00,0.49,900,-135.00,4.19,1.20
263,40,1,0.0,0.0,0.0,10900,-60.56,4.19,1.47
263,40,1,0.0,0.0,0.0,10100,-60.56,4.19,2.08
264,16,1,0.0,0.0,0.0,11300,73.56,1.68,3.37
264,16,1,0.0,0.0,0.0,12700,73.56,1.68,2.63
265,44,1,0.0,0.0,0.0,18000,20.83,4.61,2.52
265,44,1,0.0,0.0,0.0,17900,20.83,4.61,2.32
266,4,1,41.43,0.00,0.43,1800,-15.00,0.42,1.51
266,4,1,0.0,0.0,0.0,17700,26.43,0.42,2.17
266,4,1,0.0,0.0,0.0,18400,26.43,0.42,1.91
269,59,1,0.0,0.0,0.0,26100,-100.36,6.18,1.74
269,59,1,0.0,0.0,0.0,23700,-100.36,6.18,2.75
270,36,1,0.0,0.0,0.0,19100,-104.92,3.77,1.94
270,36,1,0.0,0.0,0.0,16800,-104.92,3.77,2.98
271,20,1,0.0,0.0,0.0,23400,6.61,2.09,2.27
271,20,1,0.0,0.0,0.0,23900,6.61,2.09,2.20
272,29,1,227.43,0.00,0.89,4400,135.00,3.04,1.30
272,29,1,0.0,0.0,0.0,13100,-92.43,3.04,1.50
272,29,1,0.0,0.0,0.0,11400,-92.43,3.04,2.42
274,24,1,38.94,0.00,0.31,4500,-15.00,2.51,1.31
274,24,1,0.0,0.0,0.0,12400,-53.94,2.51,1.50
274,24,1,0.0,0.0,0.0,11500,-53.94,2.51,2.04
275,11,1,136.59,0.00,0.35,5100,-105.00,1.15,1.24
275,11,1,0.0,0.0,0.0,11200,31.59,1.15,2.06
275,11,1,0.0,0.0,0.0,11900,31.59,1.15,1.74
276,16,1,0.0,0.0,0.0,4700,35.33,1.68,2.19
276,16,1,0.0,0.0,0.0,4700,35.33,1.68,1.84
277,7,1,167.14,0.00,0.70,1000,75.00,0.73,1.72
277,7,1,0.0,0.0,0.0,23600,-92.14,0.73,1.73
277,7,1,0.0,0.0,0.0,21600,-92.14,0.73,2.66
278,53,1,0.0,0.0,0.0,7700,-35.73,5.55,3.30
278,53,1,0.0,0.0,0.0,7300,-35.73,5.55,3.66
279,11,1,0.0,0.0,0.0,9300,-28.91,1.15,3.11
279,11,1,0.0,0.0,0.0,9200,-28.91,1.15,3.40
280,39,1,0.0,0.0,0.0,21500,52.39,4.08,2.50
280,39,1,0.0,0.0,0.0,23000,52.39,4.08,1.98
281,34,1,0.0,0.0,0.0,2800,121.04,3.56,5.82
281,34,1,0.0,0.0,0.0,3200,121.04,3.56,4.61
282,23,1,0.0,0.0,0.0,1100,-89.69,2.41,2.18
282,23,1,0.0,0.0,0.0,900,-89.69,2.41,3.08
283,30,1,0.0,0.0,0.0,20200,72.75,3.14,2.62
283,30,1,0.0,0.0,0.0,22700,72.75,3.14,1.89
284,58,1,241.55,0.00,1.32,5500,105.00,6.07,1.17
284,58,1,0.0,0.0,0.0,12100,-136.55,6.07,1.14
284,58,1,0.0,0.0,0.0,10500,-136.55,6.07,2.50
285,51,1,0.0,0.0,0.0,10100,-101.66,5.34,2.49
285,51,1,0.0,0.0,0.0,9000,-101.66,5.34,3.51
286,56,1,0.0,0.0,0.0,8700,-111.21,5.86,3.05
286,56,1,0.0,0.0,0.0,7600,-111.21,5.86,4.16
287,7,1,0.0,0.0,0.0,14400,14.30,0.73,2.80
287,7,1,0.0,0.0,0.0,14500,14.30,0.73,2.66
288,1,1,249.04,0.00,1.47,2700,-105.00,0.10,1.38
288,1,1,0.0,0.0,0.0,15400,144.04,0.10,2.77
288,1,1,0.0,0.0,0.0,18500,144.04,0.10,1.33
289,25,1,0.0,0.0,0.0,11400,81.71,2.62,3.09
289,25,1,0.0,0.0,0.0,13100,81.71,2.62,2.27
290,26,1,139.51,0.00,0.83,4700,45.00,2.72,1.37
290,26,1,0.0,0.0,0.0,12400,-94.51,2.72,1.48
290,26,1,0.0,0.0,0.0,10800,-94.51,2.72,2.42
291,49,1,0.0,0.0,0.0,7900,33.73,5.13,3.53
291,49,1,0.0,0.0,0.0,8200,33.73,5.13,3.20
292,50,1,114.34,0.00,0.00,1600,-135.00,5.24,1.43
292,50,1,0.0,0.0,0.0,18800,-20.66,5.24,1.83
292,50,1,0.0,0.0,0.0,18900,-20.66,5.24,2.03
295,11,1,0.0,0.0,0.0,13700,-75.21,1.15,1.89
295,11,1,0.0,0.0,0.0,12600,-75.21,1.15,2.64
297,58,1,0.0,0.0,0.0,10200,-12.54,6.07,2.93
297,58,1,0.0,0.0,0.0,9700,-12.54,6.07,3.06
298,22,1,0.0,0.0,0.0,19000,22.33,2.30,2.53
298,22,1,0.0,0.0,0.0,19800,22.33,2.30,2.30
299,15,1,0.0,0.0,0.0,16700,71.01,1.57,2.91
299,15,1,0.0,0.0,0.0,17900,71.01,1.57,2.20
300,24,1,0.0,0.0,0.0,11600,46.01,2.51,3.09
300,24,1,0.0,0.0,0.0,12100,46.01,2.51,2.63
302,24,1,0.0,0.0,0.0,7000,2.09,2.51,3.51
302,24,1,0.0,0.0,0.0,7100,2.09,2.51,3.49
303,4,1,1.73,0.00,0.07,3900,-15.00,0.42,1.39
303,4,1,0.0,0.0,0.0,13300,-13.27,0.42,1.95
303,4,1,0.0,0.0,0.0,13100,-13.27,0.42,2.09
304,26,1,0.0,0.0,0.0,4800,-32.72,2.72,1.65
304,26,1,0.0,0.0,0.0,4700,-32.72,2.72,1.98
305,7,1,36.91,0.00,1.22,6100,75.00,0.73,1.32
305,7,1,0.0,0.0,0.0,7500,111.91,0.73,2.48
305,7,1,0.0,0.0,0.0,8500,111.91,0.73,1.36
306,37,1,0.0,0.0,0.0,5100,-108.27,3.87,3.99
306,37,1,0.0,0.0,0.0,4700,-108.27,3.87,5.08
307,3,1,0.0,0.0,0.0,3200,-134.97,0.31,4.54
307,3,1,0.0,0.0,0.0,2900,-134.97,0.31,5.89
308,30,1,152.04,0.00,0.35,4000,-135.00,3.14,1.46
308,30,1,0.0,0.0,0.0,13800,17.04,3.14,2.06
308,30,1,0.0,0.0,0.0,14200,17.04,3.14,1.89
309,13,1,92.94,0.00,1.01,1400,-45.00,1.36,1.66
309,13,1,0.0,0.0,0.0,22000,-137.94,1.36,1.30
309,13,1,0.0,0.0,0.0,18600,-137.94,1.36,2.68
310,59,1,145.95,0.00,0.19,3900,135.00,6.18,1.58
310,59,1,0.0,0.0,0.0,14800,-10.95,6.18,1.92
310,59,1,0.0,0.0,0.0,14800,-10.95,6.18,2.03
311,53,1,105.07,0.00,0.75,5200,-45.00,5.55,1.27
311,53,1,0.0,0.0,0.0,10500,60.07,5.55,2.12
311,53,1,0.0,0.0,0.0,11500,60.07,5.55,1.52
312,26,1,0.0,0.0,0.0,28300,-22.61,2.72,2.13
312,26,1,0.0,0.0,0.0,28300,-22.61,2.72,2.35
314,11,1,0.0,0.0,0.0,9300,48.65,1.15,3.44
314,11,1,0.0,0.0,0.0,9900,48.65,1.15,2.96
316,5,1,113.55,0.00,0.81,5200,15.00,0.52,1.30
316,5,1,0.0,0.0,0.0,12000,-98.55,0.52,1.33
316,5,1,0.0,0.0,0.0,10500,-98.55,0.52,2.31
317,36,1,0.0,0.0,0.0,6000,-52.96,3.77,3.53
317,36,1,0.0,0.0,0.0,5600,-52.96,3.77,4.06
318,9,1,193.83,0.00,0.40,1700,135.00,0.94,1.53
318,9,1,0.0,0.0,0.0,21800,-58.83,0.94,1.75
318,9,1,0.0,0.0,0.0,20500,-58.83,0.94,2.33
319,48,1,0.0,0.0,0.0,8600,-78.47,5.03,2.93
319,48,1,0.0,0.0,0.0,7600,-78.47,5.03,3.72
321,22,1,0.0,0.0,0.0,8500,61.24,2.30,3.60
321,22,1,0.0,0.0,0.0,9200,61.24,2.30,2.99
322,23,1,0.0,0.0,0.0,27200,-15.59,2.41,2.15
322,23,1,0.0,0.0,0.0,26800,-15.59,2.41,2.30
323,41,1,0.0,0.0,0.0,8400,-36.56,4.29,3.42
323,41,1,0.0,0.0,0.0,7900,-36.56,4.29,3.78
325,24,1,0.0,0.0,0.0,22100,-76.10,2.51,2.29
325,24,1,0.0,0.0,0.0,20700,-76.10,2.51,3.06
326,2,1,189.50,0.00,1.19,4000,-75.00,0.21,1.32
326,2,1,0.0,0.0,0.0,12000,114.50,0.21,2.55
326,2,1,0.0,0.0,0.0,13700,114.50,0.21,1.41
329,39,1,0.0,0.0,0.0,4900,-52.10,4.08,4.20
329,39,1,0.0,0.0,0.0,4400,-52.10,4.08,4.72
330,44,1,129.53,0.00,1.22,3100,-15.00,4.61,1.32
330,44,1,0.0,0.0,0.0,14300,114.53,4.61,2.52
330,44,1,0.0,0.0,0.0,16100,114.53,4.61,1.37
332,17,1,65.25,0.00,0.17,6400,75.00,1.78,1.14
332,17,1,0.0,0.0,0.0,10300,9.75,1.78,1.81
332,17,1,0.0,0.0,0.0,10200,9.75,1.78,1.72
333,15,1,0.0,0.0,0.0,11000,120.51,1.57,3.57
333,15,1,0.0,0.0,0.0,12600,120.51,1.57,2.36
335,17,1,0.0,0.0,0.0,13100,-46.52,1.78,2.52
335,17,1,0.0,0.0,0.0,12400,-46.52,1.78,2.98
336,23,1,15.77,0.00,0.15,1200,-45.00,2.41,1.49
336,23,1,0.0,0.0,0.0,21200,-29.23,2.41,1.90
336,23,1,0.0,0.0,0.0,20500,-29.23,2.41,2.20
337,7,1,36.52,0.00,1.40,4600,75.00,0.73,1.36
337,7,1,0.0,0.0,0.0,11000,111.52,0.73,2.34
337,7,1,0.0,0.0,0.0,13100,111.52,0.73,1.22
338,23,1,0.0,0.0,0.0,11400,103.85,2.41,3.52
338,23,1,0.0,0.0,0.0,13000,103.85,2.41,2.48
339,18,1,14.56,0.00,0.95,300,105.00,1.88,1.63
339,18,1,0.0,0.0,0.0,25800,90.44,1.88,2.74
339,18,1,0.0,0.0,0.0,28900,90.44,1.88,1.83
340,25,1,0.0,0.0,0.0,10400,-21.78,2.62,2.06
340,25,1,0.0,0.0,0.0,9900,-21.78,2.62,2.28
341,39,1,0.0,0.0,0.0,19600,-71.93,4.08,2.16
341,39,1,0.0,0.0,0.0,18100,-71.93,4.08,2.88
342,38,1,0.0,0.0,0.0,11100,104.61,3.98,2.42
342,38,1,0.0,0.0,0.0,12800,104.61,3.98,1.38
343,49,1,0.0,0.0,0.0,15500,147.14,5.13,3.30
343,49,1,0.0,0.0,0.0,18600,147.14,5.13,1.83
344,39,1,0.0,0.0,0.0,19300,51.18,4.08,2.62
344,39,1,0.0,0.0,0.0,20300,51.18,4.08,2.11
345,43,1,0.0,0.0,0.0,15700,-75.10,4.50,2.26
345,43,1,0.0,0.0,0.0,13900,-75.10,4.50,3.01
346,49,1,61.79,0.00,0.83,6200,135.00,5.13,1.30
346,49,1,0.0,0.0,0.0,9800,73.21,5.13,2.26
346,49,1,0.0,0.0,0.0,10700,73.21,5.13,1.53
347,28,1,0.0,0.0,0.0,21300,-77.44,2.93,2.08
347,28,1,0.0,0.0,0.0,19100,-77.44,2.93,2.86
348,26,1,0.0,0.0,0.0,1200,-1.02,2.72,1.74
348,26,1,0.0,0.0,0.0,1200,-1.02,2.72,1.75
349,14,1,0.0,0.0,0.0,5300,141.94,1.47,4.86
349,14,1,0.0,0.0,0.0,6500,141.94,1.47,3.44
351,17,1,0.0,0.0,0.0,11300,-20.99,1.78,2.00
351,17,1,0.0,0.0,0.0,11500,-20.99,1.78,2.21
352,45,1,61.78,0.00,0.44,5700,15.00,4.71,1.24
352,45,1,0.0,0.0,0.0,10600,-46.78,4.71,1.68
352,45,1,0.0,0.0,0.0,10100,-46.78,4.71,2.14
353,30,1,0.0,0.0,0.0,24900,65.46,3.14,2.46
353,30,1,0.0,0.0,0.0,27500,65.46,3.14,1.81
354,40,1,0.0,0.0,0.0,14200,-44.19,4.19,2.49
354,40,1,0.0,0.0,0.0,13100,-44.19,4.19,2.94
355,14,1,0.0,0.0,0.0,10300,-10.59,1.47,2.35
355,14,1,0.0,0.0,0.0,10200,-10.59,1.47,2.45
356,57,1,0.0,0.0,0.0,6700,116.22,5.97,4.11
356,57,1,0.0,0.0,0.0,7500,116.22,5.97,2.95
357,33,1,6.45,0.00,0.52,5200,-45.00,3.46,1.23
357,33,1,0.0,0.0,0.0,12200,-38.55,3.46,1.87
357,33,1,0.0,0.0,0.0,11400,-38.55,3.46,2.25
358,27,1,0.0,0.0,0.0,22400,-42.10,2.83,2.24
358,27,1,0.0,0.0,0.0,21800,-42.10,2.83,2.66
359,52,1,0.0,0.0,0.0,17800,-36.95,5.45,2.33
359,52,1,0.0,0.0,0.0,16100,-36.95,5.45,2.70
360,53,1,0.0,0.0,0.0,7500,87.15,5.55,4.35
360,53,1,0.0,0.0,0.0,8200,87.15,5.55,3.48
362,43,1,0.0,0.0,0.0,27700,-117.54,4.50,1.75
362,43,1,0.0,0.0,0.0,24200,-117.54,4.50,2.93
364,27,1,0.0,0.0,0.0,5200,-0.20,2.83,3.74
364,27,1,0.0,0.0,0.0,5300,-0.20,2.83,3.74
365,40,1,0.0,0.0,0.0,7100,105.84,4.19,3.84
365,40,1,0.0,0.0,0.0,8200,105.84,4.19,2.79
366,11,1,0.0,0.0,0.0,12900,39.62,1.15,2.19
366,11,1,0.0,0.0,0.0,13900,39.62,1.15,1.80
367,48,1,0.0,0.0,0.0,7900,-35.47,5.03,3.52
367,48,1,0.0,0.0,0.0,7700,-35.47,5.03,3.88
368,39,1,0.0,0.0,0.0,14400,123.77,4.08,3.12
368,39,1,0.0,0.0,0.0,16400,123.77,4.08,1.89
369,6,1,0.0,0.0,0.0,20400,68.19,0.63,2.73
369,6,1,0.0,0.0,0.0,22300,68.19,0.63,2.05
370,27,1,139.51,0.00,0.69,3100,75.00,2.83,1.29
370,27,1,0.0,0.0,0.0,15600,-64.51,2.83,1.71
370,27,1,0.0,0.0,0.0,14600,-64.51,2.83,2.36
371,53,1,0.0,0.0,0.0,18700,29.19,5.55,2.60
371,53,1,0.0,0.0,0.0,20000,29.19,5.55,2.31
372,51,1,88.24,0.00,0.10,4800,-105.00,5.34,1.53
372,51,1,0.0,0.0,0.0,13100,-16.76,5.34,1.88
372,51,1,0.0,0.0,0.0,13000,-16.76,5.34,2.05
373,27,1,53.82,0.00,1.35,5400,75.00,2.83,1.08
373,27,1,0.0,0.0,0.0,10400,128.82,2.83,2.36
373,27,1,0.0,0.0,0.0,12000,128.82,2.83,1.07
374,29,1,0.0,0.0,0.0,3600,82.40,3.04,5.20
374,29,1,0.0,0.0,0.0,4000,82.40,3.04,4.38
377,13,1,0.0,0.0,0.0,15200,54.71,1.36,2.93
377,13,1,0.0,0.0,0.0,16700,54.71,1.36,2.38
378,25,1,50.23,0.00,0.00,1900,15.00,2.62,1.64
378,25,1,0.0,0.0,0.0,18500,-35.23,2.62,1.81
378,25,1,0.0,0.0,0.0,17400,-35.23,2.62,2.16
379,11,1,0.0,0.0,0.0,8900,128.56,1.15,3.58
379,11,1,0.0,0.0,0.0,10400,128.56,1.15,2.29
380,46,1,0.0,0.0,0.0,10900,-13.34,4.82,2.95
380,46,1,0.0,0.0,0.0,10700,-13.34,4.82,3.08
381,23,1,135.65,0.00,1.09,4500,-45.00,2.41,1.31
381,23,1,0.0,0.0,0.0,11200,90.65,2.41,2.29
381,23,1,0.0,0.0,0.0,12600,90.65,2.41,1.38
382,32,1,0.0,0.0,0.0,17500,-19.86,3.35,2.33
382,32,1,0.0,0.0,0.0,16600,-19.86,3.35,2.53
383,5,1,0.0,0.0,0.0,25400,28.37,0.52,2.47
383,5,1,0.0,0.0,0.0,26000,28.37,0.52,2.19
385,2,1,0.0,0.0,0.0,13600,33.35,0.21,2.95
385,2,1,0.0,0.0,0.0,14100,33.35,0.21,2.62
388,57,1,0.0,0.0,0.0,18400,112.32,5.97,2.86
388,57,1,0.0,0.0,0.0,21200,112.32,5.97,1.74
389,7,1,0.0,0.0,0.0,10100,42.26,0.73,3.38
389,7,1,0.0,0.0,0.0,10700,42.26,0.73,2.96
390,35,1,23.09,0.00,0.20,6000,15.00,3.67,1.48
390,35,1,0.0,0.0,0.0,10600,-8.09,3.67,1.86
390,35,1,0.0,0.0,0.0,11000,-8.09,3.67,1.94
391,29,1,0.0,0.0,0.0,6600,103.59,3.04,4.27
391,29,1,0.0,0.0,0.0,7800,103.59,3.04,3.23
392,4,1,35.68,0.00,0.19,4600,-15.00,0.42,1.15
392,4,1,0.0,0.0,0.0,11300,20.68,0.42,1.97
392,4,1,0.0,0.0,0.0,11700,20.68,0.42,1.76
393,35,1,0.0,0.0,0.0,14300,75.38,3.67,3.26
393,35,1,0.0,0.0,0.0,16300,75.38,3.67,2.50
394,5,1,0.0,0.0,0.0,28300,-77.21,0.52,1.89
394,5,1,0.0,0.0,0.0,25800,-77.21,0.52,2.66
395,8,1,0.0,0.0,0.0,25900,52.17,0.84,2.49
395,8,1,0.0,0.0,0.0,28000,52.17,0.84,1.97
397,15,1,0.0,0.0,0.0,13800,59.66,1.57,2.99
397,15,1,0.0,0.0,0.0,14100,59.66,1.57,2.39
399,60,1,0.0,0.0,0.0,3500,0.98,6.28,4.78
399,60,1,0.0,0.0,0.0,3500,0.98,6.28,4.77
400,41,1,178.91,0.00,0.94,6500,-105.00,4.29,1.26
400,41,1,0.0,0.0,0.0,9100,73.91,4.29,2.13
400,41,1,0.0,0.0,0.0,9900,73.91,4.29,1.39
401,17,1,23.94,0.00,0.59,5000,75.00,1.78,1.22
401,17,1,0.0,0.0,0.0,10900,51.06,1.78,2.09
401,17,1,0.0,0.0,0.0,11900,51.06,1.78,1.58
402,21,1,0.0,0.0,0.0,6000,35.20,2.20,3.88
402,21,1,0.0,0.0,0.0,6200,35.20,2.20,3.52
403,11,1,0.0,0.0,0.0,5000,101.37,1.15,4.46
403,11,1,0.0,0.0,0.0,5700,101.37,1.15,3.44
404,29,1,0.0,0.0,0.0,6600,-17.14,3.04,3.52
404,29,1,0.0,0.0,0.0,6800,-17.14,3.04,3.70
405,1,1,0.0,0.0,0.0,5400,92.13,0.10,4.21
405,1,1,0.0,0.0,0.0,6200,92.13,0.10,3.29
406,41,1,0.0,0.0,0.0,16100,20.68,4.29,2.67
406,41,1,0.0,0.0,0.0,16400,20.68,4.29,2.47
407,22,1,148.01,0.00,0.85,1200,-75.00,2.30,1.48
407,22,1,0.0,0.0,0.0,19900,73.01,2.30,2.42
407,22,1,0.0,0.0,0.0,21400,73.01,2.30,1.69
408,53,1,0.0,0.0,0.0,7800,82.15,5.55,3.72
408,53,1,0.0,0.0,0.0,8500,82.15,5.55,2.89
409,50,1,0.0,0.0,0.0,18600,81.97,5.24,2.87
409,50,1,0.0,0.0,0.0,21000,81.97,5.24,2.05
410,12,1,0.0,0.0,0.0,6900,92.74,1.26,4.05
410,12,1,0.0,0.0,0.0,7900,92.74,1.26,3.13
413,52,1,146.17,0.00,0.78,5200,-75.00,5.45,1.25
413,52,1,0.0,0.0,0.0,9900,71.17,5.45,2.24
413,52,1,0.0,0.0,0.0,11100,71.17,5.45,1.53
414,29,1,202.79,0.00,0.49,3500,135.00,3.04,1.40
414,29,1,0.0,0.0,0.0,14800,-67.79,3.04,1.57
414,29,1,0.0,0.0,0.0,13900,-67.79,3.04,2.25
415,48,1,0.0,0.0,0.0,12600,124.73,5.03,3.41
415,48,1,0.0,0.0,0.0,14800,124.73,5.03,2.16
417,56,1,0.0,0.0,0.0,4900,13.48,5.86,1.94
417,56,1,0.0,0.0,0.0,5100,13.48,5.86,1.80
418,35,1,0.0,0.0,0.0,4100,140.89,3.67,4.93
418,35,1,0.0,0.0,0.0,4800,140.89,3.67,3.52
419,23,1,54.30,0.00,1.08,300,-45.00,2.41,1.15
419,23,1,0.0,0.0,0.0,11300,-99.30,2.41,1.45
419,23,1,0.0,0.0,0.0,10200,-99.30,2.41,2.44
420,27,1,0.0,0.0,0.0,13500,102.22,2.83,3.10
420,27,1,0.0,0.0,0.0,16100,102.22,2.83,2.08
421,60,1,99.52,0.00,0.19,2000,-135.00,6.28,1.45
421,60,1,0.0,0.0,0.0,18300,-35.48,6.28,1.81
421,60,1,0.0,0.0,0.0,17400,-35.48,6.28,2.16
422,35,1,0.0,0.0,0.0,23300,-118.12,3.67,1.77
422,35,1,0.0,0.0,0.0,19900,-118.12,3.67,2.95
423,29,1,214.36,0.00,0.54,100,135.00,3.04,1.48
423,29,1,0.0,0.0,0.0,15300,-79.36,3.04,1.53
423,29,1,0.0,0.0,0.0,14100,-79.36,3.04,2.32
425,8,1,0.0,0.0,0.0,22300,37.99,0.84,2.31
425,8,1,0.0,0.0,0.0,22900,37.99,0.84,1.93
426,43,1,0.0,0.0,0.0,8800,50.70,4.50,3.35
426,43,1,0.0,0.0,0.0,9000,50.70,4.50,2.84
427,4,1,85.36,0.00,0.86,3100,-15.00,0.42,1.53
427,4,1,0.0,0.0,0.0,14600,70.36,0.42,2.42
427,4,1,0.0,0.0,0.0,16400,70.36,0.42,1.72
428,40,1,259.22,0.00,1.47,1300,-135.00,4.19,1.61
428,40,1,0.0,0.0,0.0,19000,124.22,4.19,2.71
428,40,1,0.0,0.0,0.0,22100,124.22,4.19,1.46
429,30,1,47.37,0.00,0.70,3100,-135.00,3.14,1.43
429,30,1,0.0,0.0,0.0,17400,-87.63,3.14,1.52
429,30,1,0.0,0.0,0.0,15300,-87.63,3.14,2.39
430,41,1,0.0,0.0,0.0,22100,20.57,4.29,2.55
430,41,1,0.0,0.0,0.0,22800,20.57,4.29,2.35
431,33,1,0.0,0.0,0.0,20000,-84.50,3.46,1.60
